tourney_date,surface,tourney_level,round,winner_id,winner_name,winner_hand,winner_age,winner_height,winner_rank,winner_rank_points,winner_recent_wins,loser_id,loser_name,loser_hand,loser_age,loser_height,loser_rank,loser_rank_points,loser_recent_wins,winner_hard_exp,winner_clay_exp,winner_grass_exp,loser_hard_exp,loser_clay_exp,loser_grass_exp,rank_points_ratio,h2h_wins,target,rank_diff,exp_diff,recent_wins_diff,age_diff,momentum,rank_ratio,experience_gap,winner_days_since,loser_days_since,days_since_last_match,relative_momentum,rank_pressure,recovery_indicator
2000-05-08,Clay,M,QF,102456,Magnus Norman,R,25.6,188.0,4.0,680.0,9,102796,Felix Mantilla,R,23.9,180.0,55.0,2314.0,26,21,4,0,5,6,0,3.402941176470588,1,0,-1634.0,-2,-17,1.7000000000000028,34,0.2938634399308557,-0.33647223662121295,14.0,0.0,14.0,-6.29629629629629,0.0,-238.0
2000-05-08,Clay,M,R64,101543,Dominik Hrbaty,R,31.5,183.0,17.0,639.0,8,103103,Jeff Tarango,L,22.3,180.0,64.0,1304.0,17,8,2,0,6,11,0,2.040688575899844,1,0,-665.0,-9,-9,9.2,81,0.49003067484662577,-1.3862943611198906,7.0,0.0,7.0,-0.8823529411764707,0.0,-63.0
2000-05-08,Clay,M,R16,103507,Mariano Puerta,L,20.2,180.0,38.0,1293.0,10,103264,Juan Carlos Ferrero,R,21.6,183.0,18.0,850.0,20,0,3,0,7,20,0,0.6573859242072699,1,0,443.0,-17,-10,-1.4000000000000021,170,1.5211764705882354,-1.6582280766035324,14.0,7.0,7.0,-4.166666666666663,443.0,-70.0
2000-05-08,Clay,M,R64,102133,Fabrice Santoro,R,27.5,178.0,28.0,404.0,9,102148,Laurence Tieleman,R,27.4,180.0,98.0,972.0,15,12,4,0,5,4,0,2.405940594059406,1,0,-568.0,0,-6,0.10000000000000142,0,0.4156378600823045,0.0,7.0,14.0,-7.0,-5.454545454545448,0.0,42.0
2000-05-08,Clay,M,R64,101647,Tim Henman,R,30.6,185.0,10.0,631.0,11,102450,Byron Black,R,25.7,175.0,66.0,1672.0,20,16,1,0,10,4,0,2.6497622820919178,2,0,-1041.0,-3,-9,4.900000000000002,27,0.37739234449760767,-0.916290731874155,77.0,21.0,56.0,-1.5254237288135588,0.0,-504.0
2000-05-08,Clay,M,R64,101820,Mark Philippoussis,R,29.5,196.0,24.0,816.0,7,102882,Marc Rosset,R,23.5,201.0,43.0,1106.0,16,15,3,0,4,0,0,1.3553921568627452,1,0,-290.0,3,-9,6.0,-27,0.7377938517179023,1.3862943611198906,7.0,-2328.0,2335.0,-1.2857142857142858,0.0,-21015.0
2000-05-08,Clay,M,R16,101736,Dominik Hrbaty,R,30.0,183.0,17.0,5074.0,3,103103,Andre Agassi,R,22.3,180.0,1.0,1304.0,17,8,0,0,3,10,0,0.2569964525029563,1,0,3770.0,-10,-14,7.699999999999999,140,3.8911042944785277,-2.3978952727983707,-1820.0,14.0,-1834.0,-1.6091954022988506,3770.0,25676.0
2000-05-08,Clay,M,R64,102434,Younes El Aynaoui,R,25.8,193.0,16.0,816.0,9,101962,Vincent Spadea,R,28.7,183.0,41.0,1337.0,20,9,2,0,7,12,0,1.6384803921568627,3,0,-521.0,-10,-11,-2.8999999999999986,110,0.6103216155572176,-1.466337068793427,14.0,7.0,7.0,-2.8205128205128216,0.0,-77.0
2000-05-08,Clay,M,R64,102158,Bohdan Ulihrach,R,27.4,188.0,109.0,1435.0,4,102539,Patrick Rafter,R,25.2,185.0,13.0,369.0,6,0,0,0,4,6,0,0.2571428571428571,1,0,1066.0,-6,-2,2.1999999999999993,12,3.888888888888889,-1.9459101490553132,-378.0,7.0,-385.0,-0.6250000000000001,1066.0,770.0
2000-05-08,Clay,M,R64,102287,Albert Costa,R,26.5,180.0,21.0,581.0,9,102610,Albert Portas,R,24.9,188.0,69.0,1207.0,13,8,7,0,2,5,0,2.0774526678141134,1,0,-626.0,2,-4,1.6000000000000014,-8,0.48135874067937034,0.2876820724517808,7.0,21.0,-14.0,-1.5384615384615377,0.0,56.0
2000-05-08,Clay,M,R64,101964,Francisco Clavet,L,28.7,183.0,63.0,648.0,11,101532,Goran Ivanisevic,L,31.5,193.0,62.0,644.0,13,7,2,0,9,7,0,0.9938271604938272,2,0,4.0,-5,-2,-2.8000000000000007,10,1.0062111801242235,-0.980829253011726,7.0,14.0,-7.0,-0.5263157894736841,4.0,14.0
2000-05-08,Clay,M,R64,102563,Nicolas Lapentti,R,25.1,188.0,8.0,667.0,10,102839,Thomas Johansson,R,23.7,180.0,59.0,1879.0,22,12,2,0,8,10,0,2.817091454272864,1,0,-1212.0,-8,-12,1.4000000000000021,96,0.35497605109100583,-1.2992829841302609,7.0,14.0,-7.0,-4.999999999999996,0.0,84.0
2000-05-08,Clay,M,R64,102162,Cedric Pioline,R,27.3,188.0,5.0,839.0,10,101611,Chris Woodruff,R,30.9,188.0,39.0,2061.0,17,11,2,0,8,6,0,2.456495828367104,1,0,-1222.0,-4,-7,-3.599999999999998,28,0.40708393983503155,-0.8472978603872034,21.0,21.0,0.0,-1.5217391304347834,0.0,-0.0
2000-05-08,Clay,M,R64,102765,Andrei Pavel,R,24.1,183.0,83.0,1180.0,9,102318,Nicolas Escude,R,26.3,185.0,22.0,489.0,7,4,3,0,6,2,0,0.4144067796610169,1,0,691.0,1,2,-2.1999999999999993,2,2.4130879345603273,0.2876820724517808,14.0,14.0,0.0,0.6250000000000001,691.0,0.0
2000-05-08,Clay,M,R32,103324,Lleyton Hewitt,R,21.2,180.0,12.0,677.0,10,103720,Arnaud Di Pasquale,R,19.2,185.0,58.0,1523.0,25,22,7,1,3,2,0,2.2496307237813884,3,0,-846.0,5,-15,2.0,-75,0.4445173998686802,0.980829253011726,7.0,0.0,7.0,-5.0,0.0,-105.0
2000-05-08,Clay,M,R64,102344,Alex Corretja,R,26.2,180.0,11.0,943.0,9,102374,Karol Kucera,R,26.1,188.0,31.0,1634.0,16,11,3,0,6,6,0,1.7327677624602331,3,0,-691.0,-3,-7,0.09999999999999787,21,0.5771113831089352,-0.5596157879354227,21.0,21.0,0.0,-6.363636363636376,0.0,-0.0
2000-05-08,Clay,M,R32,102021,Thomas Enqvist,R,28.2,190.0,9.0,931.0,9,102358,Michael Chang,R,26.2,175.0,32.0,1811.0,19,15,2,0,7,5,0,1.945220193340494,1,0,-880.0,-3,-10,2.0,30,0.5140806184428492,-0.6931471805599452,21.0,7.0,14.0,-3.3333333333333335,0.0,-140.0
2000-05-08,Clay,M,R64,101746,Mariano Puerta,L,30.0,180.0,38.0,45.0,0,103264,Renzo Furlan,R,21.6,175.0,482.0,850.0,20,0,0,0,0,22,0,18.88888888888889,1,0,-805.0,-22,-20,8.399999999999999,440,0.052941176470588235,-3.1354942159291497,-805.0,0.0,-805.0,-2.1276595744680855,0.0,16100.0
2000-05-08,Clay,M,R32,102950,Andrei Medvedev,R,23.2,193.0,25.0,947.0,12,102446,Fernando Vicente,R,25.7,180.0,30.0,1051.0,8,1,6,0,6,6,0,1.1098204857444562,1,0,-104.0,0,4,-2.5,0,0.90104662226451,0.0,7.0,0.0,7.0,1.1428571428571428,0.0,28.0
2000-05-08,Clay,M,R16,102358,Lleyton Hewitt,R,26.2,180.0,12.0,1811.0,8,103720,Thomas Enqvist,R,19.2,190.0,9.0,1523.0,25,22,2,1,6,1,0,0.8409718387631143,6,0,288.0,1,-17,7.0,-17,1.1891004596191728,0.4054651081081645,7.0,0.0,7.0,-2.125,288.0,-119.0
2000-05-08,Clay,M,R16,102446,Magnus Norman,R,25.7,188.0,4.0,1051.0,9,102796,Andrei Medvedev,R,23.9,193.0,25.0,2314.0,26,21,3,0,6,10,0,2.201712654614653,2,0,-1263.0,-7,-17,1.8000000000000007,119,0.45419187554019014,-1.01160091167848,7.0,0.0,7.0,-6.07142857142857,0.0,-119.0
2000-05-08,Clay,M,R16,101532,Albert Costa,R,31.5,180.0,21.0,644.0,12,102610,Francisco Clavet,L,24.9,183.0,63.0,1207.0,13,8,5,0,7,7,0,1.874223602484472,2,0,-563.0,-2,-1,6.600000000000001,2,0.5335542667771334,-0.2876820724517808,7.0,0.0,7.0,-0.13157894736842102,0.0,-7.0
2000-05-08,Clay,M,R16,102318,Felix Mantilla,R,26.3,180.0,55.0,489.0,9,102456,Andrei Pavel,R,25.6,183.0,83.0,680.0,8,3,3,0,6,6,0,1.3905930470347647,4,0,-191.0,-3,1,0.6999999999999993,-3,0.7191176470588235,-0.5596157879354227,7.0,0.0,7.0,0.5882352941176473,0.0,7.0
2000-05-08,Clay,M,R32,102338,Mariano Puerta,L,26.2,180.0,38.0,2828.0,13,103264,Yevgeny Kafelnikov,R,21.6,190.0,3.0,850.0,20,0,6,0,7,21,0,0.3005657708628005,1,0,1978.0,-15,-7,4.599999999999998,105,3.327058823529412,-1.1451323043030028,7.0,0.0,7.0,-1.2500000000000004,1978.0,-49.0
2000-05-08,Clay,M,F,102856,Magnus Norman,R,23.7,188.0,4.0,2012.0,9,102796,Gustavo Kuerten,R,23.9,190.0,6.0,2314.0,26,21,5,0,4,9,0,1.1500994035785288,2,0,-302.0,-4,-17,-0.1999999999999993,68,0.8694900605012964,-0.5108256237659909,21.0,0.0,21.0,-14.166666666666675,0.0,-357.0
2000-05-08,Clay,M,R32,102271,Juan Carlos Ferrero,R,26.6,183.0,18.0,968.0,11,103507,Hicham Arazi,L,20.2,175.0,29.0,1293.0,23,11,4,0,7,12,0,1.3357438016528926,5,0,-325.0,-8,-12,6.400000000000002,96,0.748646558391338,-0.9555114450274365,14.0,0.0,14.0,-1.621621621621621,0.0,-168.0
2000-05-08,Clay,M,R32,102644,Dominik Hrbaty,R,24.7,183.0,17.0,890.0,11,103103,Franco Squillari,L,22.3,183.0,37.0,1304.0,17,8,5,0,6,9,0,1.465168539325843,1,0,-414.0,-4,-6,2.3999999999999986,24,0.6825153374233128,-0.5108256237659909,14.0,0.0,14.0,-1.764705882352942,0.0,-84.0
2000-05-08,Clay,M,R64,102104,Carlos Moya,R,27.7,190.0,36.0,478.0,5,102845,Christian Ruud,R,23.7,188.0,86.0,895.0,14,2,4,0,1,12,0,1.8723849372384933,1,0,-417.0,-8,-9,4.0,72,0.5340782122905028,-0.9555114450274365,7.0,7.0,0.0,-1.8,0.0,-0.0
2000-05-08,Clay,M,R64,103206,Magnus Norman,R,21.9,188.0,4.0,900.0,11,102796,Sebastien Grosjean,R,23.9,175.0,35.0,2314.0,26,21,3,0,8,8,0,2.571111111111111,2,0,-1414.0,-5,-15,-2.0,75,0.3889369057908384,-0.810930216216329,14.0,0.0,14.0,-5.0,0.0,-210.0
2000-05-08,Clay,M,R64,101888,Thomas Enqvist,R,29.1,190.0,9.0,785.0,11,102358,Daniel Vacek,R,26.2,190.0,47.0,1811.0,19,15,2,0,9,4,0,2.307006369426752,1,0,-1026.0,-2,-8,2.900000000000002,16,0.4334621755935947,-0.5108256237659905,7.0,0.0,7.0,-2.05128205128205,0.0,-56.0
2000-05-08,Clay,M,R64,101965,Michael Chang,R,28.6,175.0,32.0,747.0,7,102021,Wayne Ferreira,R,28.2,185.0,50.0,931.0,12,9,1,0,6,3,0,1.2463186077643909,2,0,-184.0,-2,-5,0.40000000000000213,10,0.8023630504833512,-0.6931471805599453,21.0,28.0,-7.0,-3.571428571428566,0.0,35.0
2000-05-08,Clay,M,R64,102223,Arnaud Di Pasquale,R,27.0,185.0,58.0,981.0,10,103324,Karim Alami,R,21.2,185.0,27.0,677.0,6,1,3,0,7,5,0,0.6901121304791029,1,0,304.0,-2,4,5.800000000000001,-8,1.4490398818316101,-0.4054651081081644,14.0,28.0,-14.0,0.588235294117647,304.0,-56.0
2000-05-08,Clay,M,R32,102845,Magnus Norman,R,23.7,188.0,4.0,895.0,6,102796,Carlos Moya,R,23.9,190.0,36.0,2314.0,26,21,3,0,3,7,0,2.585474860335196,1,0,-1419.0,-4,-20,-0.1999999999999993,80,0.3867761452031115,-0.6931471805599452,7.0,0.0,7.0,-16.666666666666675,0.0,-140.0
2000-05-08,Clay,M,R64,102905,Lleyton Hewitt,R,23.3,180.0,12.0,985.0,10,103720,Stefan Koubek,L,19.2,175.0,26.0,1523.0,25,22,3,1,7,0,0,1.5461928934010152,2,0,-538.0,3,-15,4.100000000000001,-45,0.6467498358502954,1.3862943611198906,21.0,0.0,21.0,-2.9411764705882346,0.0,-315.0
2000-05-08,Clay,M,R64,102854,Hicham Arazi,L,23.7,175.0,29.0,811.0,11,102271,Sjeng Schalken,R,26.6,193.0,44.0,968.0,15,10,2,0,8,5,0,1.1935881627620222,3,0,-157.0,-3,-4,-2.900000000000002,12,0.8378099173553719,-0.6931471805599452,14.0,14.0,0.0,-1.025641025641025,0.0,-0.0
2000-05-08,Clay,M,R64,101990,Mariano Zabaleta,R,28.4,183.0,45.0,907.0,3,103151,Richard Krajicek,R,22.2,196.0,34.0,807.0,8,7,2,0,1,1,0,0.8897464167585446,1,0,100.0,1,-5,6.199999999999999,-5,1.123915737298637,0.4054651081081645,14.0,21.0,-7.0,-0.6944444444444445,100.0,35.0
2000-05-08,Clay,M,R64,102247,Yevgeny Kafelnikov,R,26.8,190.0,3.0,635.0,5,102338,Andrea Gaudenzi,R,26.2,183.0,65.0,2828.0,20,17,3,0,2,2,0,4.453543307086615,1,0,-2193.0,1,-15,0.6000000000000014,-15,0.22454031117397455,0.2876820724517808,7.0,7.0,0.0,-9.374999999999991,0.0,-0.0
2000-05-08,Clay,M,R32,103292,Andre Agassi,R,21.4,180.0,1.0,797.0,10,101736,Gaston Gaudio,R,30.0,175.0,46.0,5074.0,17,14,6,0,4,1,0,6.366373902132999,4,0,-4277.0,5,-7,-8.600000000000001,-35,0.15707528577059518,1.252762968495368,14.0,0.0,14.0,-0.7291666666666665,0.0,-98.0
2000-05-08,Clay,M,R32,102562,Alex Corretja,R,25.1,180.0,11.0,816.0,11,102374,Jiri Novak,R,26.1,190.0,40.0,1634.0,16,11,2,0,8,7,0,2.002450980392157,1,0,-818.0,-5,-5,-1.0,25,0.49938800489596086,-0.980829253011726,7.0,0.0,7.0,-2.5,0.0,-35.0
2000-05-08,Clay,M,SF,102374,Gustavo Kuerten,R,26.1,190.0,6.0,1634.0,6,102856,Alex Corretja,R,23.7,180.0,11.0,2012.0,17,6,2,0,4,11,0,1.2313341493268053,5,0,-378.0,-9,-11,2.400000000000002,99,0.8121272365805169,-1.3862943611198906,14.0,0.0,14.0,-3.2352941176470567,0.0,-154.0
2000-05-08,Clay,M,R32,102450,Fabrice Santoro,R,25.7,178.0,28.0,1672.0,10,102148,Tim Henman,R,27.4,185.0,10.0,972.0,15,12,3,0,7,3,0,0.5813397129186603,2,0,700.0,0,-5,-1.6999999999999993,0,1.7201646090534979,0.0,21.0,0.0,21.0,-1.8518518518518523,700.0,-105.0
2000-05-08,Clay,M,R32,102882,Gustavo Kuerten,R,23.5,190.0,6.0,1106.0,5,102856,Mark Philippoussis,R,23.7,196.0,24.0,2012.0,17,6,1,0,3,12,0,1.8191681735985528,2,0,-906.0,-11,-12,-0.1999999999999993,132,0.5497017892644135,-1.8718021769015913,21.0,0.0,21.0,-10.000000000000005,0.0,-252.0
2000-05-08,Clay,M,R32,103151,Younes El Aynaoui,R,22.2,193.0,16.0,807.0,13,101962,Mariano Zabaleta,R,28.7,183.0,45.0,1337.0,20,9,4,0,9,11,0,1.6567534076827757,2,0,-530.0,-7,-7,-6.5,49,0.6035901271503366,-0.8754687373539001,7.0,0.0,7.0,-0.9333333333333333,0.0,-49.0
2000-05-08,Clay,M,R32,102539,Albert Costa,R,25.2,180.0,21.0,369.0,6,102610,Bohdan Ulihrach,R,24.9,188.0,109.0,1207.0,13,8,6,0,0,6,0,3.2710027100271004,3,0,-838.0,0,-7,0.3000000000000007,0,0.30571665285832644,0.0,7.0,0.0,7.0,-5.3846153846153815,0.0,-49.0
2000-05-08,Clay,M,R32,102839,Francisco Clavet,L,23.7,183.0,63.0,1879.0,10,101532,Nicolas Lapentti,R,31.5,188.0,8.0,644.0,13,7,4,0,6,6,0,0.3427354976051091,2,0,1235.0,-2,-3,-7.800000000000001,6,2.9177018633540373,-0.33647223662121295,14.0,0.0,14.0,-0.3409090909090909,1235.0,-42.0
2000-05-08,Clay,M,R32,101611,Andrei Pavel,R,30.9,183.0,83.0,2061.0,7,102318,Cedric Pioline,R,26.3,188.0,5.0,489.0,7,4,1,0,6,1,0,0.2372634643377001,2,0,1572.0,0,0,4.599999999999998,0,4.214723926380368,0.0,94.0,0.0,94.0,0.0,1572.0,0.0
2000-05-08,Clay,M,R32,103498,Felix Mantilla,R,20.3,180.0,55.0,1370.0,11,102456,Marat Safin,R,25.6,193.0,14.0,680.0,8,3,3,0,8,5,0,0.4963503649635036,1,0,690.0,-2,3,-5.300000000000001,-6,2.014705882352941,-0.4054651081081644,21.0,0.0,21.0,0.47619047619047616,690.0,63.0
2000-05-08,Clay,M,R64,102106,Juan Carlos Ferrero,R,27.7,183.0,18.0,401.0,8,103507,Davide Sanguinetti,R,20.2,188.0,99.0,1293.0,23,11,5,0,3,13,0,3.224438902743142,1,0,-892.0,-8,-15,7.5,120,0.31013147718484146,-0.8472978603872034,7.0,14.0,-7.0,-1.7647058823529411,0.0,105.0
2000-05-08,Clay,M,SF,103720,Magnus Norman,R,19.2,188.0,4.0,1523.0,4,102796,Lleyton Hewitt,R,23.9,180.0,12.0,2314.0,26,21,0,0,3,5,1,1.5193696651346027,2,0,-791.0,-5,-22,-4.699999999999999,110,0.6581676750216076,-1.791759469228055,-5082.0,14.0,-5096.0,-3.859649122807018,0.0,112112.0
2000-05-08,Clay,M,R64,102259,Gustavo Kuerten,R,26.7,190.0,6.0,455.0,9,102856,Jerome Golmard,L,23.7,188.0,89.0,2012.0,17,6,3,0,6,14,0,4.421978021978022,3,0,-1557.0,-11,-8,3.0,88,0.2261431411530815,-1.3217558399823195,21.0,31.0,-10.0,-2.0,0.0,80.0
2000-05-08,Clay,M,R64,102839,Nicolas Lapentti,R,23.7,188.0,8.0,1879.0,22,102563,Thomas Johansson,R,25.1,180.0,59.0,667.0,10,12,10,0,8,2,0,2.817091454272864,1,1,1212.0,8,12,-1.4000000000000021,96,2.817091454272864,1.2992829841302609,14.0,7.0,7.0,4.999999999999996,1212.0,84.0
2000-05-08,Clay,M,R64,102950,Fernando Vicente,R,23.2,180.0,30.0,947.0,14,102257,Greg Rusedski,L,26.7,193.0,15.0,1367.0,7,3,11,0,5,2,0,0.6927578639356254,2,1,-420.0,9,7,-3.5,63,0.6927578639356254,1.3862943611198906,14.0,14.0,0.0,1.5555555555555556,0.0,0.0
2000-05-08,Clay,M,R64,103498,Marat Safin,R,20.3,193.0,14.0,1370.0,16,102701,Marcelo Rios,L,24.4,175.0,20.0,1213.0,6,4,11,0,2,4,0,1.1294311624072548,3,1,157.0,7,10,-4.099999999999998,70,1.1294311624072548,0.8754687373539001,7.0,7.0,0.0,1.960784313725491,157.0,0.0
2000-05-08,Clay,M,R64,102456,Felix Mantilla,R,25.6,180.0,55.0,680.0,8,103428,Juan Ignacio Chela,R,20.7,190.0,54.0,700.0,5,3,7,0,0,5,0,0.9714285714285714,3,1,-20.0,2,3,4.900000000000002,6,0.9714285714285714,0.2876820724517808,14.0,7.0,7.0,0.5084745762711863,0.0,21.0
2000-05-08,Clay,M,QF,103720,Lleyton Hewitt,R,19.2,180.0,12.0,1523.0,25,103264,Mariano Puerta,L,21.6,180.0,38.0,850.0,7,22,3,1,2,5,0,1.791764705882353,1,1,673.0,-2,18,-2.400000000000002,-36,1.791764705882353,-0.4054651081081644,0.0,7.0,-7.0,5.29411764705882,673.0,-126.0
2000-05-08,Clay,M,QF,102796,Magnus Norman,R,23.9,188.0,4.0,2314.0,26,102456,Felix Mantilla,R,25.6,180.0,55.0,680.0,9,21,6,0,5,4,0,3.402941176470588,1,1,1634.0,2,17,-1.7000000000000028,34,3.402941176470588,0.33647223662121295,0.0,14.0,-14.0,6.29629629629629,1634.0,-238.0
2000-05-08,Clay,M,QF,102856,Gustavo Kuerten,R,23.7,190.0,6.0,2012.0,17,102610,Albert Costa,R,24.9,180.0,21.0,1207.0,10,6,13,0,6,4,0,1.6669428334714167,3,1,805.0,9,7,-1.1999999999999993,63,1.6669428334714167,1.0296194171811581,0.0,14.0,-14.0,3.181818181818183,805.0,-98.0
2000-05-08,Clay,M,QF,102374,Alex Corretja,R,26.1,180.0,11.0,1634.0,16,103103,Dominik Hrbaty,R,22.3,183.0,17.0,1304.0,10,11,8,0,8,2,0,1.253067484662577,1,1,330.0,6,6,3.8000000000000007,36,1.2530674846625767,1.0986122886681098,0.0,14.0,-14.0,1.2499999999999998,330.0,-84.0
2000-05-08,Clay,M,R16,102374,Alex Corretja,R,26.1,180.0,11.0,1634.0,16,102148,Fabrice Santoro,R,27.4,178.0,28.0,972.0,8,11,5,0,6,2,0,1.6810699588477367,4,1,662.0,3,8,-1.2999999999999972,24,1.6810699588477367,0.6931471805599452,0.0,14.0,-14.0,3.4782608695652217,662.0,-112.0
2000-05-08,Clay,M,R64,101736,Andre Agassi,R,30.0,180.0,1.0,5074.0,17,101774,Todd Martin,R,29.8,198.0,23.0,1141.0,2,14,2,0,2,0,0,4.446976336546888,3,1,3933.0,2,15,0.1999999999999993,30,4.446976336546888,1.0986122886681098,28.0,0.0,28.0,12.500000000000007,3933.0,420.0
2000-05-08,Clay,M,R64,102644,Franco Squillari,L,24.7,183.0,37.0,890.0,14,101792,Slava Dosedel,R,29.7,183.0,53.0,721.0,11,3,11,0,6,3,0,1.234396671289875,2,1,169.0,8,3,-5.0,24,1.234396671289875,1.0986122886681098,7.0,7.0,0.0,0.5,169.0,0.0
2000-05-08,Clay,M,R64,103103,Dominik Hrbaty,R,22.3,183.0,17.0,1304.0,17,101543,Jeff Tarango,L,31.5,180.0,64.0,639.0,8,8,11,0,6,2,0,2.040688575899844,1,1,665.0,9,9,-9.2,81,2.0406885758998436,1.3862943611198906,0.0,7.0,-7.0,0.8823529411764707,665.0,-63.0
2000-05-08,Clay,M,R64,102374,Alex Corretja,R,26.1,180.0,11.0,1634.0,16,102344,Karol Kucera,R,26.2,188.0,31.0,943.0,9,11,6,0,6,3,0,1.7327677624602331,3,1,691.0,3,7,-0.09999999999999787,21,1.7327677624602333,0.5596157879354227,21.0,21.0,0.0,6.363636363636376,691.0,0.0
2000-05-08,Clay,M,R32,103720,Lleyton Hewitt,R,19.2,180.0,12.0,1523.0,25,103324,Arnaud Di Pasquale,R,21.2,185.0,58.0,677.0,10,22,2,1,3,7,0,2.2496307237813884,3,1,846.0,-5,15,-2.0,-75,2.2496307237813884,-0.980829253011726,0.0,7.0,-7.0,5.0,846.0,-105.0
2000-05-08,Clay,M,R64,102450,Tim Henman,R,25.7,185.0,10.0,1672.0,20,101647,Byron Black,R,30.6,175.0,66.0,631.0,11,16,4,0,10,1,0,2.6497622820919178,2,1,1041.0,3,9,-4.900000000000002,27,2.6497622820919178,0.916290731874155,21.0,77.0,-56.0,1.5254237288135588,1041.0,-504.0
2000-05-08,Clay,M,R64,102856,Gustavo Kuerten,R,23.7,190.0,6.0,2012.0,17,102259,Jerome Golmard,L,26.7,188.0,89.0,455.0,9,6,14,0,6,3,0,4.421978021978022,3,1,1557.0,11,8,-3.0,88,4.421978021978022,1.3217558399823195,31.0,21.0,10.0,2.0,1557.0,80.0
2000-05-08,Clay,M,R64,102882,Mark Philippoussis,R,23.5,196.0,24.0,1106.0,16,101820,Marc Rosset,R,29.5,201.0,43.0,816.0,7,15,0,0,4,3,0,1.3553921568627452,1,1,290.0,-3,9,-6.0,-27,1.3553921568627452,-1.3862943611198906,0.0,7.0,-7.0,1.2857142857142858,290.0,-63.0
2000-05-08,Clay,M,R16,103103,Dominik Hrbaty,R,22.3,183.0,17.0,1304.0,17,101736,Andre Agassi,R,30.0,180.0,1.0,5074.0,3,8,10,0,3,0,0,0.2569964525029563,1,1,-3770.0,10,14,-7.699999999999999,140,0.2569964525029563,2.3978952727983707,14.0,0.0,14.0,1.6091954022988506,0.0,196.0
2000-05-08,Clay,M,R64,101962,Younes El Aynaoui,R,28.7,193.0,16.0,1337.0,20,102434,Vincent Spadea,R,25.8,183.0,41.0,816.0,9,9,12,0,7,2,0,1.6384803921568627,3,1,521.0,10,11,2.8999999999999986,110,1.6384803921568627,1.466337068793427,7.0,14.0,-7.0,2.8205128205128216,521.0,-77.0
2000-05-08,Clay,M,R64,102539,Bohdan Ulihrach,R,25.2,188.0,109.0,369.0,6,102158,Patrick Rafter,R,27.4,185.0,13.0,1435.0,4,0,6,0,4,0,0,0.2571428571428571,1,1,-1066.0,6,2,-2.1999999999999993,12,0.2571428571428571,1.9459101490553132,7.0,0.0,7.0,0.6250000000000001,0.0,14.0
2000-05-08,Clay,M,R64,102610,Albert Costa,R,24.9,180.0,21.0,1207.0,13,102287,Albert Portas,R,26.5,188.0,69.0,581.0,9,8,5,0,2,7,0,2.0774526678141134,1,1,626.0,-2,4,-1.6000000000000014,-8,2.0774526678141134,-0.2876820724517808,21.0,7.0,14.0,1.5384615384615377,626.0,56.0
2000-05-08,Clay,M,R64,101532,Francisco Clavet,L,31.5,183.0,63.0,644.0,13,101964,Goran Ivanisevic,L,28.7,193.0,62.0,648.0,11,7,7,0,9,2,0,0.9938271604938272,2,1,-4.0,5,2,2.8000000000000007,10,0.9938271604938271,0.980829253011726,14.0,7.0,7.0,0.5263157894736841,0.0,14.0
2000-05-08,Clay,M,R64,101611,Cedric Pioline,R,30.9,188.0,5.0,2061.0,17,102162,Chris Woodruff,R,27.3,188.0,39.0,839.0,10,11,6,0,8,2,0,2.456495828367104,1,1,1222.0,4,7,3.599999999999998,28,2.4564958283671037,0.8472978603872034,21.0,21.0,0.0,1.5217391304347834,1222.0,0.0
2000-05-08,Clay,M,R64,102318,Andrei Pavel,R,26.3,183.0,83.0,489.0,7,102765,Nicolas Escude,R,24.1,185.0,22.0,1180.0,9,4,2,0,6,3,0,0.4144067796610169,1,1,-691.0,-1,-2,2.1999999999999993,2,0.41440677966101697,-0.2876820724517808,14.0,14.0,0.0,-0.6250000000000001,0.0,-0.0
2000-05-08,Clay,M,R16,103264,Mariano Puerta,L,21.6,180.0,38.0,850.0,20,103507,Juan Carlos Ferrero,R,20.2,183.0,18.0,1293.0,10,0,20,0,7,3,0,0.6573859242072699,1,1,-443.0,17,10,1.4000000000000021,170,0.6573859242072699,1.6582280766035324,7.0,14.0,-7.0,4.166666666666663,0.0,-70.0
2000-05-08,Clay,M,R64,103151,Mariano Zabaleta,R,22.2,183.0,45.0,807.0,8,101990,Richard Krajicek,R,28.4,196.0,34.0,907.0,3,7,1,0,1,2,0,0.8897464167585446,1,1,-100.0,-1,5,-6.199999999999999,-5,0.8897464167585446,-0.4054651081081645,21.0,14.0,7.0,0.6944444444444445,0.0,35.0
2000-05-08,Clay,M,SF,102796,Magnus Norman,R,23.9,188.0,4.0,2314.0,26,103720,Lleyton Hewitt,R,19.2,180.0,12.0,1523.0,4,21,5,0,3,0,1,1.5193696651346027,2,1,791.0,5,22,4.699999999999999,110,1.5193696651346027,1.791759469228055,14.0,0.0,14.0,3.859649122807018,791.0,308.0
2000-05-08,Clay,M,R64,102148,Fabrice Santoro,R,27.4,178.0,28.0,972.0,15,102133,Laurence Tieleman,R,27.5,180.0,98.0,404.0,9,12,4,0,5,4,0,2.405940594059406,1,1,568.0,0,6,-0.10000000000000142,0,2.405940594059406,0.0,14.0,7.0,7.0,5.454545454545448,568.0,42.0
