tourney_date,surface,tourney_level,round,winner_id,winner_name,winner_hand,winner_age,winner_height,winner_rank,winner_rank_points,winner_recent_wins,loser_id,loser_name,loser_hand,loser_age,loser_height,loser_rank,loser_rank_points,loser_recent_wins,winner_hard_exp,winner_clay_exp,winner_grass_exp,loser_hard_exp,loser_clay_exp,loser_grass_exp,rank_points_ratio,h2h_wins
2010-04-11,Clay,M,R32,104925,Novak Djokovic,R,22.9,188.0,2.0,7630.0,26,103722,Florent Serra,R,29.1,180.0,67.0,710.0,12,168,68,25,66,43,11,10.746478873239436,3
2010-04-11,Clay,M,R64,104597,Nicolas Almagro,R,24.6,183.0,34.0,1220.0,15,103752,Simon Greul,R,29.0,185.0,58.0,769.0,12,32,108,3,28,21,3,1.5864759427828348,2
2010-04-11,Clay,M,R64,104259,Philipp Kohlschreiber,R,26.5,178.0,33.0,1265.0,10,105064,Thomaz Bellucci,L,22.3,188.0,31.0,1322.0,8,75,51,20,23,15,1,0.9568835098335856,4
2010-04-11,Clay,M,R64,104332,Philipp Petzschner,R,26.0,185.0,49.0,862.0,9,104198,Guillermo Garcia Lopez,R,26.9,188.0,42.0,964.0,11,28,4,5,63,56,10,0.8941908713692946,1
2010-04-11,Clay,M,R64,103781,Jurgen Melzer,L,28.9,183.0,27.0,1485.0,18,103908,Paul Henri Mathieu,R,28.2,185.0,48.0,875.0,5,99,76,22,85,64,18,1.697142857142857,2
2010-04-11,Clay,M,R64,103794,Benjamin Becker,R,28.8,178.0,40.0,979.0,9,106071,Bernard Tomic,R,17.5,196.0,295.0,145.0,2,43,3,14,4,1,0,6.751724137931035,2
2010-04-19,Clay,A,R16,105064,Thomaz Bellucci,L,22.3,188.0,33.0,1322.0,14,104198,Guillermo Garcia Lopez,R,26.9,188.0,42.0,964.0,11,14,25,1,63,57,10,1.3713692946058091,2
2010-04-19,Clay,A,R32,103781,Jurgen Melzer,L,28.9,183.0,27.0,1485.0,19,103169,Oscar Hernandez,R,32.0,180.0,100.0,543.0,9,99,77,22,30,77,6,2.734806629834254,2
2010-04-19,Clay,A,R32,104269,Fernando Verdasco,L,26.4,188.0,9.0,3145.0,20,104755,Richard Gasquet,R,23.8,183.0,78.0,650.0,11,117,101,23,65,38,13,4.838461538461538,8
2010-04-19,Clay,A,R32,105217,Thiemo De Bakker,R,21.6,193.0,67.0,708.0,6,104593,Daniel Gimeno Traver,R,24.7,185.0,92.0,565.0,9,5,12,1,8,31,3,1.2530973451327434,1
2010-04-19,Clay,A,R32,104597,Nicolas Almagro,R,24.7,183.0,34.0,1255.0,16,103752,Simon Greul,R,29.0,185.0,60.0,744.0,12,32,110,3,28,22,3,1.6868279569892473,2
2010-04-19,Clay,A,R32,104542,Jo-Wilfried Tsonga,R,25.0,188.0,10.0,3005.0,18,104225,Jan Hajek,R,26.7,180.0,86.0,593.0,10,87,13,7,13,12,1,5.0674536256323774,2
2010-04-19,Clay,A,R32,103868,Ivan Navarro,R,28.5,183.0,112.0,462.0,0,104655,Pablo Cuevas,R,24.3,180.0,54.0,797.0,10,5,19,5,13,25,1,0.5796737766624843,1
2010-04-19,Clay,A,R32,104724,Eduardo Schwank,R,24.0,183.0,59.0,745.0,4,103720,Lleyton Hewitt,R,29.1,180.0,32.0,1335.0,3,5,16,1,93,36,18,0.5580524344569289,1
2010-04-19,Clay,A,R32,103852,Feliciano Lopez,L,28.6,188.0,35.0,1205.0,12,104797,Denis Istomin,R,23.6,185.0,84.0,600.0,7,125,53,24,22,3,3,2.0083333333333333,3
2010-04-19,Clay,A,R32,104417,Robin Soderling,R,25.7,193.0,8.0,4595.0,19,103428,Juan Ignacio Chela,R,30.6,190.0,53.0,814.0,9,130,57,20,98,104,8,5.644963144963145,5
2010-04-19,Clay,A,R16,105208,Ernests Gulbis,R,21.6,190.0,44.0,939.0,14,105077,Albert Ramos,L,22.3,188.0,161.0,298.0,0,40,16,4,0,0,0,3.151006711409396,1
2010-04-19,Clay,A,R32,105208,Ernests Gulbis,R,21.6,190.0,44.0,939.0,14,104871,Jeremy Chardy,R,23.2,188.0,46.0,920.0,11,40,17,4,30,16,4,1.0206521739130434,3
2010-04-19,Clay,A,R16,105217,Thiemo De Bakker,R,21.6,193.0,67.0,708.0,6,103507,Juan Carlos Ferrero,R,30.2,183.0,16.0,2240.0,6,5,10,1,117,69,15,0.3160714285714285,2
2010-04-19,Clay,A,R16,104542,Jo-Wilfried Tsonga,R,25.0,188.0,10.0,3005.0,18,104597,Nicolas Almagro,R,24.7,183.0,34.0,1255.0,10,87,14,7,44,66,6,2.394422310756972,6
2010-04-19,Clay,A,R16,104724,Eduardo Schwank,R,24.0,183.0,59.0,745.0,4,103868,Ivan Navarro,R,28.5,183.0,112.0,462.0,2,5,17,1,20,27,9,1.6125541125541123,1
2010-04-19,Clay,A,R16,104417,Robin Soderling,R,25.7,193.0,8.0,4595.0,19,103852,Feliciano Lopez,L,28.6,188.0,35.0,1205.0,10,130,55,20,121,67,17,3.8132780082987554,4
2010-04-19,Clay,A,QF,103970,David Ferrer,R,28.0,175.0,17.0,2225.0,23,105064,Thomaz Bellucci,L,22.3,188.0,33.0,1322.0,8,120,164,16,23,16,1,1.6830559757942511,7
2010-04-19,Clay,A,QF,104269,Fernando Verdasco,L,26.4,188.0,9.0,3145.0,20,105208,Ernests Gulbis,R,21.6,190.0,44.0,939.0,7,117,97,23,41,20,7,3.349307774227902,4
2010-04-19,Clay,A,QF,105217,Thiemo De Bakker,R,21.6,193.0,67.0,708.0,6,104542,Jo-Wilfried Tsonga,R,25.0,188.0,10.0,3005.0,8,5,9,1,36,8,4,0.2356073211314475,1
2010-04-19,Clay,A,F,104269,Fernando Verdasco,L,26.4,188.0,9.0,3145.0,20,104417,Robin Soderling,R,25.7,193.0,8.0,4595.0,8,117,98,23,78,39,15,0.6844396082698585,2
2010-04-19,Clay,A,QF,104417,Robin Soderling,R,25.7,193.0,8.0,4595.0,19,104724,Eduardo Schwank,R,24.0,183.0,59.0,745.0,8,130,56,20,12,21,5,6.167785234899329,2
2010-04-19,Clay,A,SF,104269,Fernando Verdasco,L,26.4,188.0,9.0,3145.0,20,103970,David Ferrer,R,28.0,175.0,17.0,2225.0,7,117,99,23,91,79,10,1.4134831460674158,7
2010-04-19,Clay,A,SF,104417,Robin Soderling,R,25.7,193.0,8.0,4595.0,19,105217,Thiemo De Bakker,R,21.6,193.0,67.0,708.0,6,130,58,20,7,9,3,6.490112994350283,2
2010-04-19,Clay,A,R16,104269,Fernando Verdasco,L,26.4,188.0,9.0,3145.0,20,103781,Jurgen Melzer,L,28.9,183.0,27.0,1485.0,9,117,100,23,101,67,23,2.1178451178451176,6
2010-04-19,Clay,A,R32,105077,Albert Ramos,L,22.3,188.0,161.0,298.0,0,103602,Fernando Gonzalez,R,29.7,183.0,12.0,2880.0,6,0,1,0,96,61,13,0.1034722222222222,1
2010-04-19,Clay,A,R64,103252,Alberto Martin,R,31.7,175.0,137.0,375.0,2,105062,Mikhail Kukushkin,R,22.3,183.0,121.0,423.0,4,49,112,4,8,5,0,0.8865248226950354,1
2010-04-19,Clay,A,R32,104620,Simone Bolelli,R,24.5,183.0,143.0,355.0,1,103252,Alberto Martin,R,31.7,175.0,137.0,375.0,4,23,24,4,87,111,15,0.9466666666666668,1
2010-04-19,Clay,A,R64,104198,Guillermo Garcia Lopez,R,26.9,188.0,42.0,964.0,7,103294,Christophe Rochus,R,31.3,170.0,122.0,422.0,8,45,44,14,82,87,21,2.2843601895734595,2
2010-04-19,Clay,A,R64,103812,Victor Hanescu,R,28.7,198.0,39.0,1025.0,10,104676,Andreas Beck,L,24.2,190.0,81.0,619.0,5,33,79,10,15,18,4,1.6558966074313408,1
2010-04-19,Clay,A,R64,105064,Thomaz Bellucci,L,22.3,188.0,33.0,1322.0,14,103813,Jarkko Nieminen,L,28.7,185.0,64.0,731.0,10,14,23,1,123,47,13,1.8084815321477428,1
2010-04-19,Clay,A,R64,104719,Marcel Granollers,R,24.0,191.0,93.0,563.0,5,103997,Lukasz Kubot,R,27.9,191.0,41.0,977.0,12,9,26,1,15,19,1,0.5762538382804504,2
2010-04-19,Clay,A,R64,105077,Albert Ramos,L,22.3,188.0,161.0,298.0,0,103188,Michael Russell,R,32.0,173.0,72.0,672.0,7,0,0,0,43,22,8,0.4434523809523809,1
2010-04-19,Clay,A,R64,104871,Jeremy Chardy,R,23.2,188.0,46.0,920.0,7,103656,Albert Montanes,R,29.4,175.0,29.0,1360.0,12,24,23,3,55,111,8,0.6764705882352942,2
2010-04-19,Clay,A,R64,103781,Jurgen Melzer,L,28.9,183.0,27.0,1485.0,19,102839,Nicolas Lapentti,R,33.7,188.0,118.0,433.0,5,99,78,22,78,88,12,3.4295612009237875,2
2010-04-19,Clay,A,R64,103169,Oscar Hernandez,R,32.0,180.0,100.0,543.0,1,105011,Illya Marchenko,R,22.6,185.0,79.0,635.0,5,5,57,1,8,1,0,0.8551181102362204,1
2010-04-19,Clay,A,R64,104755,Richard Gasquet,R,23.8,183.0,78.0,650.0,12,104214,Igor Andreev,R,26.8,185.0,48.0,885.0,9,97,54,29,79,72,12,0.7344632768361582,5
2010-04-19,Clay,A,R64,104660,Sergiy Stakhovsky,R,24.3,193.0,68.0,704.0,12,104999,Mischa Zverev,L,22.7,190.0,91.0,570.0,8,28,3,3,34,16,8,1.2350877192982457,1
2010-04-19,Clay,A,R64,105217,Thiemo De Bakker,R,21.6,193.0,67.0,708.0,6,104268,Alejandro Falla,L,26.4,185.0,58.0,760.0,7,5,11,1,35,11,9,0.9315789473684212,1
2010-04-19,Clay,A,R64,105208,Ernests Gulbis,R,21.6,190.0,44.0,939.0,14,103429,Peter Luczak,R,30.6,183.0,73.0,671.0,13,40,15,4,34,33,2,1.399403874813711,2
2010-04-19,Clay,A,R64,104597,Nicolas Almagro,R,24.7,183.0,34.0,1255.0,16,103490,Santiago Ventura,R,30.3,183.0,129.0,404.0,5,32,109,3,10,36,5,3.1064356435643563,3
2010-04-19,Clay,A,R64,104593,Daniel Gimeno Traver,R,24.7,185.0,92.0,565.0,3,104338,Juan Monaco,R,26.1,185.0,24.0,1585.0,10,1,17,1,50,66,3,0.3564668769716088,2
2010-04-19,Clay,A,R32,105064,Thomaz Bellucci,L,22.3,188.0,33.0,1322.0,14,103812,Victor Hanescu,R,28.7,198.0,39.0,1025.0,11,14,24,1,58,59,11,1.2897560975609756,1
2010-04-19,Clay,A,R32,104198,Guillermo Garcia Lopez,R,26.9,188.0,42.0,964.0,7,104559,Teymuraz Gabashvili,R,24.9,185.0,113.0,444.0,6,45,45,14,44,27,7,2.171171171171171,2
2010-04-19,Clay,A,R64,103428,Juan Ignacio Chela,R,30.6,190.0,53.0,814.0,9,105936,Filip Krajinovic,R,18.1,185.0,328.0,122.0,1,106,150,3,1,1,0,6.672131147540983,1
2010-04-19,Clay,A,R64,104797,Denis Istomin,R,23.6,185.0,84.0,600.0,8,103565,Stephane Robert,R,29.9,185.0,65.0,727.0,6,20,9,5,4,4,0,0.8253094910591472,1
2010-04-19,Clay,A,R32,103970,David Ferrer,R,28.0,175.0,17.0,2225.0,23,104719,Marcel Granollers,R,24.0,191.0,93.0,563.0,9,120,163,16,18,32,4,3.952042628774423,5
2010-04-19,Clay,A,R64,104724,Eduardo Schwank,R,24.0,183.0,59.0,745.0,4,104926,Fabio Fognini,R,22.9,178.0,74.0,665.0,10,5,15,1,22,37,5,1.1203007518796992,1
2010-04-19,Clay,A,R64,104655,Pablo Cuevas,R,24.3,180.0,54.0,797.0,8,104547,Horacio Zeballos,L,25.0,188.0,50.0,883.0,11,11,34,1,8,5,1,0.9026047565118912,1
2010-04-19,Clay,A,R64,104225,Jan Hajek,R,26.7,180.0,86.0,593.0,4,103808,Potito Starace,R,28.8,188.0,61.0,737.0,10,4,8,0,40,73,6,0.8046132971506106,1
2010-04-19,Clay,A,R64,103752,Simon Greul,R,29.0,185.0,60.0,744.0,4,105137,Pere Riba,R,22.0,183.0,98.0,549.0,1,17,13,1,0,5,0,1.355191256830601,1
2010-04-19,Clay,A,R64,103720,Lleyton Hewitt,R,29.1,180.0,32.0,1335.0,4,104947,Marsel Ilhan,R,22.9,191.0,123.0,420.0,4,286,80,81,6,0,0,3.1785714285714284,1
2010-04-25,Clay,M,R16,105208,Ernests Gulbis,R,21.7,190.0,40.0,1009.0,15,103835,Filippo Volandri,R,28.6,183.0,152.0,332.0,2,40,18,4,39,87,6,3.039156626506024,3
2010-04-25,Clay,M,R32,104925,Novak Djokovic,R,22.9,188.0,2.0,7390.0,29,104871,Jeremy Chardy,R,23.2,188.0,46.0,920.0,11,168,71,25,30,17,4,8.032608695652174,14
2010-04-25,Clay,M,R32,105064,Thomaz Bellucci,L,22.3,188.0,28.0,1402.0,17,104545,John Isner,R,25.0,208.0,22.0,1618.0,10,14,27,1,36,8,5,0.8665018541409147,2
2010-04-25,Clay,M,R32,104198,Guillermo Garcia Lopez,R,26.9,188.0,42.0,989.0,9,103720,Lleyton Hewitt,R,29.2,180.0,32.0,1355.0,4,45,46,14,93,37,18,0.7298892988929889,1
2010-04-25,Clay,M,R32,104269,Fernando Verdasco,L,26.4,188.0,9.0,3555.0,25,104620,Simone Bolelli,R,24.5,183.0,124.0,410.0,7,117,102,23,44,26,5,8.670731707317072,3
2010-04-25,Clay,M,R32,105053,Santiago Giraldo,R,22.4,188.0,76.0,652.0,7,103566,Michael Llodra,L,29.9,190.0,59.0,762.0,8,9,7,0,81,26,16,0.8556430446194225,1
2010-04-25,Clay,M,R32,103970,David Ferrer,R,28.1,175.0,17.0,2105.0,25,103808,Potito Starace,R,28.8,188.0,69.0,712.0,10,120,168,16,40,74,6,2.956460674157303,6
2010-04-25,Clay,M,R32,104542,Jo-Wilfried Tsonga,R,25.0,188.0,10.0,3050.0,18,104678,Viktor Troicki,R,24.2,193.0,37.0,1075.0,11,87,15,7,38,17,5,2.8372093023255816,4
2010-04-25,Clay,M,R32,104417,Robin Soderling,R,25.7,193.0,7.0,4805.0,23,103893,Paolo Lorenzi,R,28.4,183.0,96.0,566.0,9,130,59,20,8,4,0,8.489399293286219,1
2010-04-25,Clay,M,R32,104527,Stan Wawrinka,R,25.1,183.0,26.0,1510.0,16,104607,Tomas Berdych,R,24.6,196.0,14.0,2270.0,11,72,64,7,84,45,11,0.6651982378854625,11
2010-04-25,Clay,M,R32,104918,Andy Murray,R,22.9,191.0,5.0,5485.0,16,104312,Andreas Seppi,R,26.2,190.0,47.0,885.0,11,161,18,33,72,57,14,6.19774011299435,8
2010-04-25,Clay,M,R32,103812,Victor Hanescu,R,28.8,198.0,39.0,1025.0,9,104338,Juan Monaco,R,26.1,185.0,24.0,1585.0,10,33,80,10,50,67,3,0.6466876971608833,1
2010-04-25,Clay,M,SF,103970,David Ferrer,R,28.1,175.0,17.0,2105.0,25,104269,Fernando Verdasco,L,26.4,188.0,9.0,3555.0,11,120,167,16,89,62,16,0.5921237693389592,14
2010-04-25,Clay,M,R16,104542,Jo-Wilfried Tsonga,R,25.0,188.0,10.0,3050.0,18,105053,Santiago Giraldo,R,22.4,188.0,76.0,652.0,5,87,16,7,13,8,0,4.677914110429448,2
2010-04-25,Clay,M,R16,103970,David Ferrer,R,28.1,175.0,17.0,2105.0,25,104918,Andy Murray,R,22.9,191.0,5.0,5485.0,7,120,165,16,50,18,9,0.3837739288969918,6
2010-04-25,Clay,M,R16,104269,Fernando Verdasco,L,26.4,188.0,9.0,3555.0,25,104198,Guillermo Garcia Lopez,R,26.9,188.0,42.0,989.0,11,117,104,23,63,58,10,3.59453993933266,8
2010-04-25,Clay,M,R16,104925,Novak Djokovic,R,22.9,188.0,2.0,7390.0,29,105064,Thomaz Bellucci,L,22.3,188.0,28.0,1402.0,9,168,70,25,23,17,1,5.271041369472183,6
2010-04-25,Clay,M,QF,105208,Ernests Gulbis,R,21.7,190.0,40.0,1009.0,15,103852,Feliciano Lopez,L,28.6,188.0,35.0,1205.0,10,40,19,4,121,68,17,0.837344398340249,4
2010-04-25,Clay,M,QF,104745,Rafael Nadal,L,23.9,185.0,3.0,6480.0,25,104527,Stan Wawrinka,R,25.1,183.0,26.0,1510.0,7,194,182,30,59,41,10,4.291390728476821,19
2010-04-25,Clay,M,QF,103970,David Ferrer,R,28.1,175.0,17.0,2105.0,25,104542,Jo-Wilfried Tsonga,R,25.0,188.0,10.0,3050.0,8,120,166,16,36,9,4,0.6901639344262295,3
2010-04-25,Clay,M,QF,104269,Fernando Verdasco,L,26.4,188.0,9.0,3555.0,25,104925,Novak Djokovic,R,22.9,188.0,2.0,7390.0,6,117,103,23,50,23,8,0.4810554803788904,4
2010-04-25,Clay,M,SF,104745,Rafael Nadal,L,23.9,185.0,3.0,6480.0,25,105208,Ernests Gulbis,R,21.7,190.0,40.0,1009.0,7,194,184,30,41,21,7,6.422200198216055,7
2010-04-25,Clay,M,R32,104745,Rafael Nadal,L,23.9,185.0,3.0,6480.0,25,104259,Philipp Kohlschreiber,R,26.5,178.0,29.0,1400.0,10,194,183,30,69,51,11,4.628571428571429,15
2010-04-25,Clay,M,F,104745,Rafael Nadal,L,23.9,185.0,3.0,6480.0,25,103970,David Ferrer,R,28.1,175.0,17.0,2105.0,8,194,186,30,91,80,10,3.0783847980997625,24
2010-04-25,Clay,M,R16,104527,Stan Wawrinka,R,25.1,183.0,26.0,1510.0,16,104417,Robin Soderling,R,25.7,193.0,7.0,4805.0,9,72,65,7,78,40,15,0.3142559833506764,2
2010-04-25,Clay,M,R32,103852,Feliciano Lopez,L,28.6,188.0,35.0,1205.0,11,105227,Marin Cilic,R,21.6,198.0,11.0,2980.0,7,125,55,24,40,22,9,0.4043624161073825,3
2010-04-25,Clay,M,R16,104745,Rafael Nadal,L,23.9,185.0,3.0,6480.0,25,103812,Victor Hanescu,R,28.8,198.0,39.0,1025.0,11,194,185,30,58,60,11,6.321951219512195,4
2010-04-25,Clay,M,R32,103835,Filippo Volandri,R,28.6,183.0,152.0,332.0,1,103898,Julien Benneteau,R,28.3,185.0,36.0,1094.0,10,8,129,1,86,34,17,0.3034734917733089,2
2010-04-25,Clay,M,R64,105208,Ernests Gulbis,R,21.7,190.0,40.0,1009.0,15,104571,Marcos Baghdatis,R,24.9,183.0,33.0,1345.0,7,40,21,4,61,13,10,0.7501858736059479,2
2010-04-25,Clay,M,R64,103835,Filippo Volandri,R,28.6,183.0,152.0,332.0,1,103429,Peter Luczak,R,30.7,183.0,72.0,671.0,13,8,128,1,34,34,2,0.4947839046199702,1
2010-04-25,Clay,M,R64,103898,Julien Benneteau,R,28.3,185.0,36.0,1094.0,14,105023,Sam Querrey,R,22.5,198.0,23.0,1610.0,9,72,29,10,60,19,10,0.6795031055900621,1
2010-04-25,Clay,M,R64,103344,Ivan Ljubicic,R,31.1,193.0,15.0,2250.0,13,103908,Paul Henri Mathieu,R,28.3,185.0,51.0,875.0,5,212,84,21,85,65,18,2.571428571428572,3
2010-04-25,Clay,M,R32,103344,Ivan Ljubicic,R,31.1,193.0,15.0,2250.0,13,104597,Nicolas Almagro,R,24.7,183.0,34.0,1255.0,10,212,83,21,44,67,6,1.792828685258964,3
2010-04-25,Clay,M,R64,103852,Feliciano Lopez,L,28.6,188.0,35.0,1205.0,11,103794,Benjamin Becker,R,28.9,178.0,41.0,1004.0,14,125,54,24,64,12,12,1.200199203187251,3
2010-04-25,Clay,M,R64,104259,Philipp Kohlschreiber,R,26.5,178.0,29.0,1400.0,11,104655,Pablo Cuevas,R,24.3,180.0,56.0,797.0,10,75,54,20,13,26,1,1.7565872020075282,1
2010-04-25,Clay,M,R64,103812,Victor Hanescu,R,28.8,198.0,39.0,1025.0,9,103582,Michael Berrer,L,29.8,193.0,44.0,944.0,8,33,81,10,41,13,9,1.0858050847457628,2
2010-04-25,Clay,M,R64,104338,Juan Monaco,R,26.1,185.0,24.0,1585.0,20,104214,Igor Andreev,R,26.8,185.0,52.0,860.0,10,39,122,0,79,73,12,1.8430232558139532,5
2010-04-25,Clay,M,R64,104607,Tomas Berdych,R,24.6,196.0,14.0,2270.0,21,104719,Marcel Granollers,R,24.0,191.0,98.0,563.0,9,126,66,25,18,33,4,4.031971580817052,4
2010-04-25,Clay,M,R64,104527,Stan Wawrinka,R,25.1,183.0,26.0,1510.0,16,103781,Jurgen Melzer,L,28.9,183.0,27.0,1440.0,10,72,63,7,101,68,23,1.0486111111111112,2
2010-04-25,Clay,M,R64,103893,Paolo Lorenzi,R,28.4,183.0,96.0,566.0,0,103656,Albert Montanes,R,29.4,175.0,31.0,1360.0,12,0,1,0,55,112,8,0.4161764705882353,1
2010-04-25,Clay,M,R64,104597,Nicolas Almagro,R,24.7,183.0,34.0,1255.0,16,103997,Lukasz Kubot,R,27.9,191.0,43.0,977.0,12,32,111,3,15,20,1,1.284544524053224,4
2010-04-25,Clay,M,R64,105053,Santiago Giraldo,R,22.4,188.0,76.0,652.0,7,103507,Juan Carlos Ferrero,R,30.2,183.0,16.0,2195.0,7,9,6,0,117,70,15,0.2970387243735763,1
2010-04-25,Clay,M,R64,103566,Michael Llodra,L,29.9,190.0,59.0,762.0,8,104676,Andreas Beck,L,24.2,190.0,83.0,619.0,6,68,13,25,15,19,4,1.2310177705977383,1
2010-04-25,Clay,M,R32,105208,Ernests Gulbis,R,21.7,190.0,40.0,1009.0,15,103819,Roger Federer,R,28.7,185.0,1.0,10690.0,7,40,20,4,83,36,10,0.0943872778297474,2
2010-04-25,Clay,M,R64,104871,Jeremy Chardy,R,23.2,188.0,46.0,920.0,7,104386,Janko Tipsarevic,R,25.8,180.0,38.0,1075.0,7,24,24,3,62,29,15,0.8558139534883721,1
2010-04-25,Clay,M,R64,104545,John Isner,R,25.0,208.0,22.0,1618.0,17,104547,Horacio Zeballos,L,25.0,188.0,49.0,883.0,11,57,3,1,8,6,1,1.8323895809739523,4
2010-04-25,Clay,M,R64,103720,Lleyton Hewitt,R,29.2,180.0,32.0,1355.0,5,104022,Mikhail Youzhny,R,27.8,183.0,13.0,2380.0,5,286,81,81,113,67,22,0.569327731092437,5
2010-04-25,Clay,M,R64,105064,Thomaz Bellucci,L,22.3,188.0,28.0,1402.0,17,104919,Leonardo Mayer,R,22.9,188.0,63.0,732.0,9,14,26,1,19,4,3,1.9153005464480877,3
2010-04-25,Clay,M,R64,104620,Simone Bolelli,R,24.5,183.0,124.0,410.0,2,103752,Simon Greul,R,29.0,185.0,61.0,744.0,12,23,25,4,28,23,3,0.5510752688172043,2
2010-04-25,Clay,M,R64,104312,Andreas Seppi,R,26.2,190.0,47.0,885.0,7,104926,Fabio Fognini,R,22.9,178.0,74.0,665.0,10,48,56,16,22,38,5,1.330827067669173,4
2010-04-25,Clay,M,R64,103808,Potito Starace,R,28.8,188.0,69.0,712.0,6,104225,Jan Hajek,R,26.7,180.0,86.0,605.0,10,15,86,0,13,13,1,1.1768595041322314,3
2010-04-25,Clay,M,R64,103970,David Ferrer,R,28.1,175.0,17.0,2105.0,25,105095,Evgeny Korolev,R,22.2,185.0,70.0,688.0,11,120,169,16,42,24,6,3.059593023255814,1
2010-04-25,Clay,M,R64,104198,Guillermo Garcia Lopez,R,26.9,188.0,42.0,989.0,9,103428,Juan Ignacio Chela,R,30.7,190.0,55.0,814.0,10,45,47,14,98,105,8,1.214987714987715,2
2010-05-02,Clay,A,R16,104607,Tomas Berdych,R,24.6,196.0,16.0,2305.0,21,105137,Pere Riba,R,22.1,183.0,98.0,555.0,2,126,68,25,0,6,0,4.153153153153153,1
2010-05-02,Clay,A,R16,104597,Nicolas Almagro,R,24.7,183.0,36.0,1290.0,17,104731,Kevin Anderson,R,24.0,203.0,88.0,599.0,6,32,113,3,15,4,4,2.1535893155258763,1
2010-05-02,Clay,A,R16,104259,Philipp Kohlschreiber,R,26.5,178.0,28.0,1400.0,12,103490,Santiago Ventura,R,30.3,183.0,137.0,374.0,6,75,55,20,10,37,5,3.7433155080213902,1
2010-05-02,Clay,A,R16,104571,Marcos Baghdatis,R,24.9,183.0,31.0,1345.0,18,103843,Marco Chiudinelli,R,28.6,185.0,68.0,708.0,12,100,19,21,33,6,2,1.8997175141242937,2
2010-05-02,Clay,A,R16,104332,Philipp Petzschner,R,26.1,185.0,45.0,925.0,11,104230,Daniel Koellerer,R,26.7,180.0,106.0,490.0,7,28,7,5,12,16,3,1.8877551020408163,1
2010-05-02,Clay,A,R16,104225,Jan Hajek,R,26.7,180.0,96.0,562.0,4,103794,Benjamin Becker,R,28.9,178.0,46.0,914.0,14,4,10,0,64,13,12,0.6148796498905909,1
2010-05-02,Clay,A,SF,105227,Marin Cilic,R,21.6,198.0,11.0,2900.0,23,104571,Marcos Baghdatis,R,24.9,183.0,31.0,1345.0,8,84,25,13,61,14,10,2.1561338289962824,4
2010-05-02,Clay,A,QF,105227,Marin Cilic,R,21.6,198.0,11.0,2900.0,23,104597,Nicolas Almagro,R,24.7,183.0,36.0,1290.0,10,84,26,13,44,68,6,2.248062015503876,2
2010-05-02,Clay,A,QF,104571,Marcos Baghdatis,R,24.9,183.0,31.0,1345.0,18,104259,Philipp Kohlschreiber,R,26.5,178.0,28.0,1400.0,10,100,20,21,69,52,11,0.9607142857142856,4
2010-05-02,Clay,A,QF,104332,Philipp Petzschner,R,26.1,185.0,45.0,925.0,11,104607,Tomas Berdych,R,24.6,196.0,16.0,2305.0,11,28,8,5,84,46,11,0.4013015184381778,2
2010-05-02,Clay,A,QF,104022,Mikhail Youzhny,R,27.9,183.0,15.0,2320.0,14,104225,Jan Hajek,R,26.7,180.0,96.0,562.0,11,157,78,32,13,14,1,4.128113879003559,2
2010-05-02,Clay,A,SF,104022,Mikhail Youzhny,R,27.9,183.0,15.0,2320.0,14,104332,Philipp Petzschner,R,26.1,185.0,45.0,925.0,9,157,76,32,26,12,10,2.508108108108108,4
2010-05-02,Clay,A,F,104022,Mikhail Youzhny,R,27.9,183.0,15.0,2320.0,14,105227,Marin Cilic,R,21.6,198.0,11.0,2900.0,7,157,75,32,40,23,9,0.8,5
2010-05-02,Clay,A,R16,104022,Mikhail Youzhny,R,27.9,183.0,15.0,2320.0,14,104676,Andreas Beck,L,24.2,190.0,85.0,615.0,6,157,77,32,15,20,4,3.772357723577236,1
2010-05-02,Clay,A,R16,105227,Marin Cilic,R,21.6,198.0,11.0,2900.0,23,103752,Simon Greul,R,29.1,185.0,62.0,750.0,12,84,24,13,28,24,3,3.8666666666666663,1
2010-05-02,Clay,A,R32,104676,Andreas Beck,L,24.2,190.0,85.0,615.0,0,104797,Denis Istomin,R,23.6,185.0,81.0,620.0,7,10,14,4,22,4,3,0.9919354838709676,1
2010-05-02,Clay,A,R32,104225,Jan Hajek,R,26.7,180.0,96.0,562.0,4,105098,Alexandre Sidorenko,R,22.2,185.0,253.0,180.0,1,4,9,0,2,3,0,3.1222222222222222,1
2010-05-02,Clay,A,R32,104022,Mikhail Youzhny,R,27.9,183.0,15.0,2320.0,14,104871,Jeremy Chardy,R,23.2,188.0,43.0,955.0,11,157,79,32,30,18,4,2.4293193717277486,2
2010-05-02,Clay,A,R32,103752,Simon Greul,R,29.1,185.0,62.0,750.0,5,103017,Nicolas Kiefer,R,32.8,183.0,148.0,337.0,0,17,14,1,99,44,18,2.225519287833828,1
2010-05-02,Clay,A,R32,104597,Nicolas Almagro,R,24.7,183.0,36.0,1290.0,17,104019,Kristof Vliegen,R,27.9,193.0,147.0,341.0,1,32,112,3,47,41,14,3.782991202346041,2
2010-05-02,Clay,A,R32,104259,Philipp Kohlschreiber,R,26.5,178.0,28.0,1400.0,12,104978,Daniel Brands,R,22.8,196.0,77.0,657.0,5,75,56,20,6,8,1,2.13089802130898,2
